"Data Source","World Development Indicators",

"Last Updated Date","2017-10-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Honduras","HND","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","-10.0483325257088","-9.97330960854093","-7.77077180158649","-7.70889510958057","-8.14718860189657","-8.53208990744148","-12.3460636721344","-10.7359460897322","-7.86121463989763","-7.1238220202116","-9.53449834287436","-6.04888650706079","-3.07599618219567","-3.94872338722123","-2.78995217966296","-4.77813837339803","-1.68586424184414","-5.61848154958931","-7.54499042553191","-8.8656180087267","-10.0018745755665","-5.13672381155518","-8.31425161736072","-5.83720095888847","-2.83917487719697","-4.48390967105946","-7.15508079028511","-6.32666054484424","-3.62145870995535","-6.79117987256582","-7.7904222138307","-3.14642415104238","-3.72569793863357","-9.09257228138237","-15.4452363050149","-3.81597236722274","-4.30280164336254","-7.95407130842916","-8.53145357256874","-9.52729396412867","-7.3102036766714","-6.19557718127107","",
"Heavily indebted poor countries (HIPC)","HPC","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-6.44057285470014","-4.60944835430076","-10.4927105869152","-5.38409696382045","-6.42429653415795","-2.31147390310332","-2.86854643774239","-6.92702839408101","-6.14552547420908","-4.33018876396122","-5.4577775986204","-6.43396371514166","-7.24199388880617","-8.81645855699008","-5.03650144576687","-1.49903315786557","-0.603626331212458","-0.36814597105247","0.981311279685686","0.784964675324006","5.1186321504225","",
"Haiti","HTI","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.63475871735567","0.321647419792433","-0.629840327549698","-1.07908901509469","-3.09492727180636","-4.73668681086045","-1.42859318409066","0.770965151911996","-1.4401527803477","-2.88858455915983","-3.66750746013737","-2.56178074881635","-1.51268139748493","-1.76328205757566","0.163513166582499","-1.78774919569033","-1.45740547441052","-3.12764186608017","-1.85561400613081","-1.53754081756354","-4.30532269244939","-5.4643395324149","-6.35560360318632","-9.13576749897856","-2.68330411272984","",
"Hungary","HUN","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.16350714953121","0.911321965547315","-10.654550296082","-9.41836274354267","-3.40668677293516","-3.72400374842319","-4.11830444998605","-7.12048192761147","-7.90869636543418","-8.46465987740329","-5.83758515668567","-6.39804026662318","-8.03162469670678","-8.53292536492738","-7.0019676656895","-7.0722138785386","-7.14815396564385","-6.94961250792399","-0.763419282143333","0.265896911108668","0.808293255348735","1.71901686170333","3.78256771624127","2.02682637665451","3.27473355011259","4.86915184858365",
"IBRD only","IBD","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","-0.661847160729531","-5.90515924010302","-7.81964398012219","-2.18729413111052","-2.25467400559663","-4.89155820872425","-2.76308516617485","-1.65717331982249","-1.17308972945603","-2.8151305105994","-3.6528272008554","-2.17141753355818","-1.33285487006627","-1.57836291535994","-3.1815838591366","-3.37028227381292","-2.2660591852136","4.29246398762731","4.13060184583257","4.84306452849134","4.30104853135351","3.99852690784087","3.45304287667862","0.60856132991737","0.0970882465692074","2.97870869087098","2.42726412696792","0.0246933252632162","1.96977055020391","0.681277284375171","0.18870395330258","-2.6602736040667","-3.18996482895809","-3.08816907630029","-2.03409177110778","-1.75347333490789",
"IDA only","IDX","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","-0.151829956362548","1.5578831423813","1.76800020635302","0.511097748307856","0.0333466062798921","-0.971022109287386","-1.41340874994007","-1.27427438510816","-0.89943566227051","-1.10404153993245","-1.80488114999747","-1.85932293288422","-1.87829792678456","-2.44102369554733","-2.33239488085044","-2.22157043031669","-1.61039309474411","-1.5772831493148","-0.680698118979298","-0.51911740888118","-1.5650079966262","-1.53644966370701","-0.722653815529859","-1.66047455274034","-0.713060045924578","-0.995624909379267","0.294422373374558","1.38947597737053","1.46307773725723","0.111506095638224","-1.271298011283","-1.01041978678721","-0.672351624219246","-2.60936983226002","-1.97791668087438","-3.29079535088566","-3.42928826408635","-5.00488898216158","-2.64566624276615","-1.34196569506797","-1.0634225799114","",
"Not classified","INX","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-3.37784651557081","-3.38498794734068","-5.12897401579167","-5.56415218561361","-2.12132784087081","1.04755147013253","1.17534323399126","4.09408387733286","6.03405206374458","3.47847989198754","10.2098379205521","4.87955782595875",
"Iran, Islamic Rep.","IRN","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","11.2555532834648","3.49379120724643","0.133343049218198","13.240127712948","-2.58365960870345","-3.42887916914532","4.55185121479887","0.228951262379978","-0.25511975963629","-0.264174942560877","-2.46539171309974","-1.55958515303671","-1.5187977263218","-0.158511008446421","0.261991385941878","","","-6.61242613187891","6.89852338622874","3.48270790819986","4.34537304394513","1.94260555778366","-1.93966255925986","5.7576541401425","11.3886353724179","","","","","","","","","","","","","","","","",
"Iraq","IRQ","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-6.67682378324403","4.11634619404996","17.4688441903884","21.6089269712602","-1.01064961357147","4.68412757383414","14.065166727563","13.5508561277014","9.62729890350877","10.4103855263158","2.29419681892704","",
"Iceland","ISL","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","-1.41998411681156","-2.17377762797071","0.789785959294692","-0.653519929056165","-2.23817745868283","-4.1885412774437","-8.06729954566746","-2.01539849422583","-4.59169014583742","-3.81928949070248","0.400279210542136","-3.38341431430379","-3.75538786068206","-1.78356663612788","-2.04827457072225","-3.86361662256894","-2.24572373733201","0.587869400016605","1.79496888983673","-0.649114529214155","-3.13332016436986","-3.15866766937628","-7.29553393026089","-5.81103695062291","-8.98483233013579","-4.82682799255765","0.73333572224127","-3.91026952133146","-9.26911132877778","-14.0135431873206","-20.6740856204765","-16.3126076663678","-23.5225862159732","-5.19188988043059","-2.32691635749667","-4.1256937421636","-6.36236422241108","6.04760412229536","3.91583229918141","5.47173876643078","8.14213050891584",
"Israel","ISR","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","-1.57783336540312","-3.28182252668472","0","0","0","-5.18653321201092","-4.02010050251256","-0.496277915632754","-3.983546222126","-7.41180885664248","-9.84417380205286","-9.31345324048362","-2.88144072036018","-5.41683862979777","-11.1752614174636","-13.985083600916","-5.46931097604142","-2.47394023627519","-7.22383659717835","-5.16970105641717","-3.97994839264595","-5.85245975832365","-9.1978833015264","-8.64568853892923","-6.05828939464207","4.09466371913589","4.29832844804355","-3.9667691639006","-1.90894721791474","0.467266965229211","0.311295448617049","-2.16054387144671","-1.33036919129473","-3.7615138988065","-4.61646303598644","-4.79129563905978","-4.71103832849078","-2.85855270457698","-0.852483609573917","-1.6219279487412","-1.55366428871793","-1.55363300733585","-1.06513438600834","0.500513839346813","5.08933180217021","2.8305585340056","4.43216420711372","3.07722679579431","1.4677502391557","3.82709922768456","3.36014566211561","2.55514350557353","0.576187569266821","3.32264199920499","3.82719284613839","4.55620708233335","3.84638207532142",
"Italy","ITA","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","0.722412816892922","1.30158826653223","1.36918104576922","-1.6242248353886","-4.15848623513395","-0.289120181644606","-1.27599883006847","0.912881506171643","1.92711071200065","1.50962144065945","-2.22185664803104","-2.41670637555673","-1.73724727094453","0.146524849625128","-0.734562562661002","-0.907042585514712","0.37991232575891","-0.319885228023754","-0.804622052359487","-1.38611733771781","-1.3961947636498","-1.95647496721104","-2.22518656982557","0.728507003929129","1.2047991325123","2.14352603164917","3.05391579296073","2.60495239373887","1.58785317939384","1.12181473427773","0.0587999264736581","0.525146459928132","-0.266907171480263","-0.592266334498398","-0.359325268470244","-0.918842265661875","-1.47998579982792","-1.38555020872875","-2.79609166664692","-1.84496062853537","-3.44057947641034","-3.01186063532647","-0.376085484756653","0.974373082609595","1.83789040422042","1.4313234463536","2.57868345247058",
"Jamaica","JAM","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","-8.89410283689745","-0.390805618617121","-0.82058674959633","-4.39169100637895","-5.07947748842471","-10.2985456669619","-11.4837917823373","-9.25836714019934","-13.149348695845","-12.8851436773931","-0.582812125929742","-3.79653298699877","1.24060215609101","-6.41126363785563","-6.79625579523496","-5.89749626145962","0.807161305250622","-3.78639617438347","1.66263863733211","-1.71128429281276","-2.19234665573772","-4.45886601564724","-3.8287280178089","-2.45913792003341","-4.11450942672758","-8.34954639919211","-11.0791944016699","-8.22767436283802","-4.9410114164216","-9.56160199950225","-9.93537266792805","-15.8930510165372","-20.4207598397186","-9.36541589447408","-7.07996588697301","-14.2875674903792","-9.72940663324555","-9.50400727309145","-8.01834289695974","-3.01571373826362","-0.734327011099647",
"Jordan","JOR","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","0.81666245099619","1.3222713698527","0.285203127617904","3.28065443522695","2.115389119695","-0.786430616694972","-11.0821796749145","-0.197685357070159","9.56268818202806","-0.887694660682212","-7.10836516993585","-7.93998312829031","-5.33038329098845","-5.21592823618004","-0.621095774732839","-5.20778957805473","-4.67925755891251","9.1190882612136","-5.45994561257248","-9.0588898449568","-15.7253053315762","-11.222055686516","-6.38028505574857","-3.84431205761622","-3.20222681183184","0.404862421034067","0.178258200264924","4.96909142058588","0.326004804348411","-0.267733564845665","5.23150191219615","11.7552972102447","0.343476770572119","-18.0419050800379","-11.4627542566635","-16.8006654871572","-9.348500093836","-5.21907472238488","-7.12174602454365","-10.2496193091163","-15.2278960641816","-10.4305245351162","-7.2792446493141","-8.88053427424135","",
"Japan","JPN","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.42735270343139","2.16221191794072","2.8440113354126","2.50163216982456","2.67396313672467","2.00346308875838","2.6454002392522","3.13520558309101","3.77960796393177","3.57745657079706","3.85558995816805","4.68932984381323","2.82093127833035","2.78468846027694","3.87516112350214","2.10471026911129","0.969126781898834","0.899555492939678","0.74971061769632","3.06027487990607","3.79125874302346",
"Kazakhstan","KAZ","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.04592514242184","-3.57017934265379","-3.60598416402908","-5.53370869458635","-1.0135845740839","2.00256763297656","-6.2724504093495","-4.15780222428888","-0.884199246142477","0.777323158524581","-1.81363176939996","-2.46891955216218","-7.98501994048696","4.68377782175476","-3.5736907075915","0.935994169503984","5.29451083744767","0.508499436380772","0.501656523098548","2.69059337311512","-2.9631555463705","",
"Kenya","KEN","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","-6.59313111055401","-3.41059003866611","0.817248239152643","-12.4296210804384","-7.90440400929993","-12.060841696871","-8.19304695562435","-4.74747963637296","-0.790278444370177","-2.04946964790358","-1.87478425101872","-0.621487107973595","-6.29861584466718","-5.64053600467967","-7.12799750710223","-6.1486422817358","-2.61695816667759","-2.19456002470306","-4.55283032742208","-6.28016732583006","-17.446204584844","-7.9794202947764","-13.6527924867912","-18.6798241248733","-18.340699751278","-1.56935079105549","-2.46632258412886","-0.894975399014703","0.888450320310784","-0.818703017571567","-1.34655833691189","-1.97646894594216","-3.2293696026957","-5.52329630288282","-4.56087776445846","-5.92173032310425","-9.1300665602576","-8.44040023156394","-8.84200811468559","-10.3171897251521","","",
"Kyrgyz Republic","KGZ","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-4.31860160233066","-4.99545810037274","-14.1309080773733","-23.2415099703837","-7.83516136995408","-22.1096826975893","-14.7114015596103","-5.5548893902596","-1.24535161460971","-1.82591280533673","-2.1973297318913","1.32375469345361","-1.52182823647142","-10.0953913600934","-5.98596052341567","-13.8763703533757","-4.31423685397738","-9.34542010939257","-7.6973024525228","-15.5252395285596","-13.7584845644838","-17.4198615363711","-14.8633076441756","",
"Cambodia","KHM","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-4.10154589336855","-5.61001723938759","-5.39636443072648","-5.27277000305542","-6.09569564573345","-5.5626621692546","-5.33253322479426","-3.72445396209386","-2.20577096842487","-2.5048114708242","-5.01128423996303","-3.42672850671784","-4.87829680780762","-3.21486673197888","-4.90008500218183","-7.92100311139142","-7.12772040217829","-7.0944924429228","-6.05278052888384","-8.27193768809586","-12.5650740825673","-9.87445650184423","","",
"Kiribati","KIR","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","48.8699847601019","6.25262553825654","-8.65541051294325","-6.54274665648323","12.8307790016796","29.1186591724183","-5.34349692149974","-8.18764138777812","-9.80638732512709","-4.27269945350018","-3.73847139262198","-23.077251178523","9.02162184693573","-19.0500930009697","-8.74951334717801","2.52142396793763","","","","","","","","","","","","-13.0763361695631","-5.41359048642259","-6.54902607657467","-13.4604970999524","-2.20324762885207","-13.4150494740488","-4.47928192019477","8.26565168349086","24.0469936131406","","",
"St. Kitts and Nevis","KNA","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","-3.9325784314208","-5.94272023800876","-10.3366635971238","-17.3215714930454","-4.5225311652991","-6.29640455394531","-7.10156929307455","-11.452857186477","-16.6073202260937","-20.7321214216781","-22.5018062481281","-16.9567017353399","-6.53619882183765","-11.7307586187254","-8.75463484592857","-15.1695073500125","-20.417008480071","-16.9116579346211","-12.6878140781999","-17.2305075078073","-15.7443586158629","-23.2950815476577","-25.7902221838077","-24.8559821637492","-13.6062107642562","-11.9153570477062","-13.3774081341186","-16.7705183290088","-27.516534964453","-24.905073661908","-19.6564735257939","-13.5681560021756","-11.5386604124598","-7.95561874351664","","","",
"Korea, Rep.","KOR","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","-1.04099020342464","0.0313601831503809","-2.09862087431214","-6.23573120125144","-10.5338773995283","-8.86689351431352","-7.125955384058","-4.028294217677","-1.81764662272207","-2.07363695615294","2.39074666978266","6.04085290117125","6.62826051929086","1.70597767218288","-0.860427973373432","-2.334602636836","-0.694669984418193","0.524458997973708","-0.979734630827894","-1.75345400302289","-3.98444021064104","-1.84488668590815","10.703493831567","4.45301985533033","1.85963033864486","0.506554635088189","0.770516498632633","1.74533994043521","3.8886328482337","1.40900522486422","0.352758348503283","1.05056729265288","0.318263755868081","3.72458123223616","2.63594494576815","1.55146473606062","4.15723725602409","6.21537150700405","5.97824500875559","7.66143737634851","6.99222025569866",
"Kuwait","KWT","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","49.3205680491278","52.7668098782256","32.2650764700345","39.5443481000176","56.7045242540507","53.4302988985595","54.6709155544209","23.0018745751796","25.448165850056","29.6244701426387","22.375778762425","31.368241089138","20.3930736571756","22.238367343004","37.5784061986864","21.0889314375459","-240.521192251939","-2.26688110960002","10.4366799041399","13.0515355244685","18.446643264745","22.5673078595621","26.1403628526359","8.53787411251381","16.6311471030856","38.9058805165793","23.856205958332","11.1823918987313","19.6845266964778","26.0900839184792","37.2169711355063","44.6198754240433","36.0517574668094","40.8690994710895","27.3580937147078","32.0477746646524","42.9441585522638","45.4541605102772","39.9013534569844","33.1828882318892","7.52731530946068","",
"Latin America & Caribbean (excluding high income)","LAC","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","-6.91463434872101","-4.81690151247768","-6.2526661027326","-12.7015006193479","-12.9724581509389","-11.3858079888182","-6.3427155971989","-2.87913104687604","-4.29151462766678","-2.68876190344552","-10.384772031231","-13.4218955056777","-14.1486911060263","-11.791562783936","-5.97573225268029","6.16736181013896","-0.489256566270163","-3.80683721990308","0.47045153495805","-1.46818009607216","-7.53199402229102","-6.35287282087344","2.18103408402247","3.30114599696564","1.42441277838683","-1.04417123611976","0.411195997574834","-2.49749936333539","-4.04928399322005","-3.1489972585963","-8.88080938130426","-15.7360438323462","",
"Lebanon","LBN","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-23.7091629307817","-25.5858580911917","-21.0238551473917","-12.9089505584427","-5.12179064682307","-6.52956334871896","-14.2305904812228","-19.1832851768183","-19.8686159145489","-12.1230170155509","-22.1009168077392","-25.8637353366535","-25.5124770686721","-17.2997070020808","",
"Liberia","LBR","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","0.0428522932713302","0.115921652438296","0.191896319113041","0.00860918049700298","-0.268339891167499","-0.0021777960448143","0.143069054829129","-0.0453226545433979","-0.321188313584621","","","","","","","","","","","","","","","","","-33.6479701303415","-33.3720694262813","-28.610283198789","-30.1964408583307","-41.680949780592","-23.9961950554689","-32.1219221926312","-48.8970350211104","-27.65431737672","-27.5247233049483","-80.0513657402524","-42.2628550082369","",
"Libya","LBY","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.615763074473","-0.684709903489762","4.15329252488236","-4.45500079615873","0.0923130283370748","6.54611295152899","4.43842599053249","5.10320930310453","-0.767582379288817","5.93717486674934","16.3835016835017","9.76837790697674","3.38835921882208","12.9522903033908","13.9362270373209","31.5733998579087","40.3370065652788","42.2273241911644","40.9703166424385","14.883150773359","22.4688056332675","9.20016026742626","","","","","",
"St. Lucia","LCA","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","-12.4784923030217","-22.5282337538241","-22.6730805953753","-22.7550144676944","-23.6946917143328","-16.853256289876","-2.49005807694279","-6.15630480140727","-5.18085322435581","-2.30642697895654","-4.47339360898465","-4.88753268922718","-15.2241882044808","-11.786956839167","-13.9849371578966","-9.8849103739815","-8.72724873709057","-8.06288830658976","-5.65517148054055","-8.73524277828149","-11.624586742303","-8.15658063766454","-14.3038934160182","-12.0898538226765","-14.4628607399619","-14.1650061830134","-17.9100095879251","-10.2052844635842","-13.6112315969268","-29.0782843881997","-29.9571002757546","-28.6300461885067","-11.5790628930942","-16.326293919443","-18.9503868846333","-14.0844020089417","-7.61176901077571","","","",
"Latin America & Caribbean","LCN","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","-2.90217764368681","-0.165507109315176","3.46430690944804","-2.39905798045042","-6.72615211317088","-16.2823508694656","-10.0643587786612","-11.4981206132982","-9.01719279132174","0.014543099555577","-6.9992975801459","-6.51148135328221","-4.87947833303539","-5.65273419241547","-5.92088186722557","-3.71364846145229","-6.60834436461149","-4.6445676126182","-3.69702621240226","-6.46387915946705","-5.90910994846491","-4.91199982756748","-2.61516855545627","-1.44134564835237","-3.58544100704806","-6.39029694359056","-1.36851808798933","-1.42925945944237","-0.374541248460878","-3.1340311530145","-2.66377204430859","-5.29710326603781","-4.33041496995547","-9.5431986826527","-0.510385793787471","-1.89513597266026","-7.06881026642499","-5.85838394836278","-3.41852816231373","-2.50475424383958","-2.49159321522395","",
"Lower middle income","LMC","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","-0.723319719995542","-23.1317663350256","-4.75926233970446","3.19253494114105","0","13.0520974867813","0.984220189501468","6.33261064464634","10.5287166085693","1.93692287640727","-4.49821409437211","-0.87815218148669","5.87125309263196","-5.23202390159916","2.09065822253171","10.9012617282372","11.8011806476364","4.52562834046432","3.51050588449267","12.3135037995248","-32.2430920271091","-31.9748907751512","-26.9739793154666","-30.1827624194444","-24.1883845801315","-8.58553262332225","2.52323113602485","6.60527635621869","3.83994275399264","6.66614032551788","9.85193602184827","15.7387211581777","20.4993351186637","18.4478216573962","2.96051977548357","-6.6131432961036","-7.55327764754931","-14.0797873620165","-6.62177024135402","-5.34077707965638","-3.5958022066537","-9.11980354181725",
"Late-demographic dividend","LTE","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-7.80564090918768","-8.61777704084582","-9.69674785689392","-11.5495624367736","-10.8821034077988","-5.84873152856712","-4.68128994499286","-5.04747130166896","-6.798817425895","-7.632169482974","-7.23953298392318","-10.6063365138809","-15.138321657117","-13.7215734453962","2.26676704144662","-0.321221716293232","-3.8700056842909","-1.19105840467273","1.56224788475719","3.50487022709751","-2.35915450312792","-0.931273815157431",
"Luxembourg","LUX","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.41546403218869","11.7502867723694","7.77212292925764","8.90782949486993","6.58147636734751","11.9433553205326","10.9968347905352","9.92902841727925","9.80835933960246","7.79824265543723","6.8999924230714","6.73741671596113","5.97376501543301","5.83991980704715","5.52881492074714","5.0205704280266","5.10194291792295","4.65036192203853",
"Latvia","LVA","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.279249670592618","-4.68644734954823","-5.28743667368418","-9.05232541039345","-8.68556624764913","-3.66285776217598","-5.9957925129307","-5.46988587397715","-7.22238073573017","-11.6782791867707","-11.7447580068271","-21.073028282088","-20.8013703208373","-12.5933867605217","7.90453335434693","2.08121582191728","-3.18412236671636","-3.62913243184649","-2.71865695124531","-1.99044987389832","-0.781736097786404","1.45657677772046",
"Macao SAR, China","MAC","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.1246776062752","31.125284579434","33.2641380613479","23.9951678561102","14.742058753488","21.6355060336829","16.0334518957772","28.1655601940324","39.4299621853771","40.9906165882887","39.2605220789489","40.2435376601044","34.2027336048279","25.4483293014748","",
"St. Martin (French part)","MAF","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","-5.60821262559238","-14.2742064885537","-16.5147733408908","-9.90687574658797","-9.44175599184577","-6.47371343470083","-10.2747236014719","-10.5532673371183","-5.45024556273052","-6.63888686043196","-5.94056592475512","-1.07196518194068","0.834868453714655","1.83922413202176","-2.99203650380704","-0.648027784129613","-1.27999728453038","-1.28343704004021","-1.6469906370207","-2.03049106287262","-3.03845005048268","0.0810760816651631","-0.222808698229","-0.34393932005308","-0.400805678852117","-1.22206528605425","4.08281721328645","3.49671081992654","3.03814811509638","1.62607439457917","1.66909981901825","2.05596959485346","-0.154395843318789","-4.89526691037732","-5.35142524262599","-4.21079823648715","-7.89144815367072","-9.74013167028853","-7.34282511187015","-5.70357264359216","-2.14795322112744","-4.46660202191397",
"Monaco","MCO","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
