LBN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.7091629308,-25.5858580912,-21.0238551474,-12.9089505584,-5.1217906468,-6.5295633487,-14.2305904812,-19.1832851768,-19.8686159145,-12.1230170156,-22.1009168077,-25.8637353367,-25.5124770687,-17.2997070021,
LBR,,,,,,,,,,,,,,,,,,,,0.0428522933,0.1159216524,0.1918963191,0.0086091805,-0.2683398912,-0.002177796,0.1430690548,-0.0453226545,-0.3211883136,,,,,,,,,,,,,,,,,-33.6479701303,-33.3720694263,-28.6102831988,-30.1964408583,-41.6809497806,-23.9961950555,-32.1219221926,-48.8970350211,-27.6543173767,-27.5247233049,-80.0513657403,-42.2628550082,
LBY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6157630745,-0.6847099035,4.1532925249,-4.4550007962,0.0923130283,6.5461129515,4.4384259905,5.1032093031,-0.7675823793,5.9371748667,16.3835016835,9.768377907,3.3883592188,12.9522903034,13.9362270373,31.5733998579,40.3370065653,42.2273241912,40.9703166424,14.8831507734,22.4688056333,9.2001602674,,,,,
LCA,,,,,,,,,,,,,,,,,,-12.478492303,-22.5282337538,-22.6730805954,-22.7550144677,-23.6946917143,-16.8532562899,-2.4900580769,-6.1563048014,-5.1808532244,-2.306426979,-4.473393609,-4.8875326892,-15.2241882045,-11.7869568392,-13.9849371579,-9.884910374,-8.7272487371,-8.0628883066,-5.6551714805,-8.7352427783,-11.6245867423,-8.1565806377,-14.303893416,-12.0898538227,-14.46286074,-14.165006183,-17.9100095879,-10.2052844636,-13.6112315969,-29.0782843882,-29.9571002758,-28.6300461885,-11.5790628931,-16.3262939194,-18.9503868846,-14.0844020089,-7.6117690108,,,
LCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKA,,,,,,,,,,,,,,,,-2.9021776437,-0.1655071093,3.4643069094,-2.3990579805,-6.7261521132,-16.2823508695,-10.0643587787,-11.4981206133,-9.0171927913,0.0145430996,-6.9992975801,-6.5114813533,-4.879478333,-5.6527341924,-5.9208818672,-3.7136484615,-6.6083443646,-4.6445676126,-3.6970262124,-6.4638791595,-5.9091099485,-4.9119998276,-2.6151685555,-1.4413456484,-3.585441007,-6.3902969436,-1.368518088,-1.4292594594,-0.3745412485,-3.134031153,-2.6637720443,-5.297103266,-4.33041497,-9.5431986827,-0.5103857938,-1.8951359727,-7.0688102664,-5.8583839484,-3.4185281623,-2.5047542438,-2.4915932152,
LMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LMY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSO,,,,,,,,,,,,,,,,-0.72331972,-23.131766335,-4.7592623397,3.1925349411,0,13.0520974868,0.9842201895,6.3326106446,10.5287166086,1.9369228764,-4.4982140944,-0.8781521815,5.8712530926,-5.2320239016,2.0906582225,10.9012617282,11.8011806476,4.5256283405,3.5105058845,12.3135037995,-32.2430920271,-31.9748907752,-26.9739793155,-30.1827624194,-24.1883845801,-8.5855326233,2.523231136,6.6052763562,3.839942754,6.6661403255,9.8519360218,15.7387211582,20.4993351187,18.4478216574,2.9605197755,-6.6131432961,-7.5532776475,-14.079787362,-6.6217702414,-5.3407770797,-3.5958022067,-9.1198035418
LTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.8056409092,-8.6177770408,-9.6967478569,-11.5495624368,-10.8821034078,-5.8487315286,-4.681289945,-5.0474713017,-6.7988174259,-7.632169483,-7.2395329839,-10.6063365139,-15.1383216571,-13.7215734454,2.2667670414,-0.3212217163,-3.8700056843,-1.1910584047,1.5622478848,3.5048702271,-2.3591545031,-0.9312738152
LUX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4154640322,11.7502867724,7.7721229293,8.9078294949,6.5814763673,11.9433553205,10.9968347905,9.9290284173,9.8083593396,7.7982426554,6.8999924231,6.737416716,5.9737650154,5.839919807,5.5288149207,5.020570428,5.1019429179,4.650361922
LVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2792496706,-4.6864473495,-5.2874366737,-9.0523254104,-8.6855662476,-3.6628577622,-5.9957925129,-5.469885874,-7.2223807357,-11.6782791868,-11.7447580068,-21.0730282821,-20.8013703208,-12.5933867605,7.9045333543,2.0812158219,-3.1841223667,-3.6291324318,-2.7186569512,-1.9904498739,-0.7817360978,1.4565767777
MAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.1246776063,31.1252845794,33.2641380613,23.9951678561,14.7420587535,21.6355060337,16.0334518958,28.165560194,39.4299621854,40.9906165883,39.2605220789,40.2435376601,34.2027336048,25.4483293015,
MAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAR,,,,,,,,,,,,,,,,-5.6082126256,-14.2742064886,-16.5147733409,-9.9068757466,-9.4417559918,-6.4737134347,-10.2747236015,-10.5532673371,-5.4502455627,-6.6388868604,-5.9405659248,-1.0719651819,0.8348684537,1.839224132,-2.9920365038,-0.6480277841,-1.2799972845,-1.28343704,-1.646990637,-2.0304910629,-3.0384500505,0.0810760817,-0.2228086982,-0.3439393201,-0.4008056789,-1.2220652861,4.0828172133,3.4967108199,3.0381481151,1.6260743946,1.669099819,2.0559695949,-0.1543958433,-4.8952669104,-5.3514252426,-4.2107982365,-7.8914481537,-9.7401316703,-7.3428251119,-5.7035726436,-2.1479532211,-4.4666020219
MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8266495181,-11.3165331472,-14.2424782323,-20.4154053225,-5.7978191751,-7.620907984,-1.8086567038,-1.1914660928,-6.5692310539,-1.775438431,-7.5563730342,-11.3377084788,-15.2482730771,-16.1123243875,-8.9198815095,-8.2846103425,-12.1443885943,-8.7358597153,-6.4678444573,-7.12840629,-6.3695132626,-4.0977755168
MDG,,,,,,,,,,,,,,,-2.066942003,-2.4362077494,-1.2889594689,-0.6418894204,-2.9728924471,-12.3023029735,-13.7631716731,-10.0929311131,-8.4889143493,-7.0364666475,-6.5759678829,-6.422587909,-4.3782493456,-5.4888241551,-6.1410550634,-3.3566501293,-8.5991373411,-8.659668216,-6.5351757882,-7.6593627923,-9.3057242783,-8.7338245013,-3.820875255,-5.6919937028,-7.7396136805,-6.0389906369,-6.7173406569,-3.09220115,-10.8483413039,-5.991008226,-9.1431082642,-13.7857746057,-10.6551325779,-12.2044595068,-18.9468046791,-21.0999292154,-10.1685134235,-7.0152959156,-7.6478858162,-5.8681632054,,,
MDV,,,,,,,,,,,,,,,,,,,,,-52.2800998129,-45.107956226,-39.8449228979,-41.846946284,-14.8853626943,-4.3254319894,-0.2080120536,5.7025552031,5.3628681999,5.6029738478,4.5813183195,-3.6749203048,-6.8942944343,-16.692941567,-3.1216584597,-4.5520573407,-1.6532534628,-6.8289803723,-4.047918547,-13.3953146588,-8.2454312743,-6.748446933,-3.9670400143,-2.9994515957,-10.1747819939,-24.3800509475,-20.477079879,-15.4038728984,-28.9912129791,-10.2747736245,-8.4394108027,-15.6532743742,-7.3260181744,-4.5576789178,-3.8078313412,-9.4811224135,
MEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEX,,,,,,,,,,,,,,,,,,,,-4.0203559919,-5.3623020142,-6.4938435138,-3.3899212236,3.9404324065,2.3816822976,0.4336675498,-1.0638117512,3.0278686664,-1.2962458632,-2.6123766401,-2.8362096429,-4.7345574138,-6.7220510984,-4.6431995586,-5.6250815663,-0.4585436449,-0.6310319256,-1.5950188168,-3.1857233949,-2.4159981012,-2.7429938835,-2.4496236616,-2.0060934661,-1.1699418658,-0.910935971,-1.0449874232,-0.7784876501,-1.390509355,-1.8504570457,-0.9737811891,-0.5010219258,-1.196241612,-1.4346000996,-2.4543426497,-2.0180956836,-2.8971079389,-2.6633056788
MHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8449370842,-4.3039692486,-5.4507408446,-3.6076103434,-17.296898599,-8.704294797,-3.3468948482,-10.5976356796,-15.1406824128,-2.6646602157,,
MIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.5158202973,-7.3752872447,-7.8436395779,-1.7848888888,-2.7330728255,-6.3443407307,-9.4256386698,-3.7503614743,-7.9470069173,-2.5453357877,-0.4160809075,-7.2662296433,-12.470758724,-6.4835444436,-2.1079129072,-2.49367411,-3.2747876562,-1.6376388563,-0.6298760065,-2.0259689402,-3.1300770644
MLI,,,,,,,,,,,,,,,,-7.3610361651,-4.4968122689,0.514651757,-11.9435356137,-7.103813074,-7.0649273872,-9.0986482745,-8.6363742222,-7.9140659407,-9.6521896672,-15.0608653291,-13.7196635605,-10.2142583656,-11.1168740158,-6.88055638,-8.2457966638,-6.3331467098,-8.497762699,-6.6914636552,-7.8115608728,-10.4870211445,-9.3798089616,-6.614839928,-7.1288575409,-7.3550020179,-8.615821364,-8.9470024237,-3.8257315717,-5.7611022336,-7.5116305318,-7.0089898696,-3.1675488083,-7.1342928405,-10.9060647905,-6.432248819,-11.1430662053,-5.0579618207,-2.1913720288,-2.9239769298,-4.8259941999,,
MLT,,,,,,,,,,,,0.4641988482,7.6369610674,8.7872859229,1.3795255186,12.4845288804,10.4257199662,6.3970237233,9.1542403321,4.652636,3.1028073829,6.9460238689,1.0023636421,-0.4165535559,0.7480600413,-2.3072316834,0.4787443176,1.2891677497,3.0232437296,-0.446968284,-2.1889817677,-0.2679625258,1.0006664753,-3.1129972032,-4.3866039907,-11.0431470838,-11.8290856705,-6.1181560278,-5.9368394392,-3.2566727223,-11.1566118865,-3.4549689555,2.2652756736,-2.8640529877,-3.8109189027,-6.5410926149,-7.8503836122,-2.0214775848,-0.8654626294,-6.5384190985,-4.804269407,-0.1375820062,1.6448368592,2.8479469133,9.6982497957,5.3517098834,7.8951120014
MMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.359569876,-2.3463599474,1.4102455202,-0.182395916,1.0434016828,4.8537903388,5.4741068781,6.8412855961,3.9137746053,2.6716653065,3.1774947585,-2.6028541721,-2.1088616899,-0.6462073068,-2.8933682478,-3.9837007218,
MNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-39.9133103637,-49.948062563,-27.7754004536,-23.0086760431,-17.4345357592,-18.817816178,-14.5382666248,-15.2296577513,-13.2481757982,-18.7909493217
MNG,,,,,,,,,,,,,,,,,,,,,,-34.9552103631,-33.1256605379,-30.2340288464,-35.2593415099,-37.205486531,-36.6206663617,-32.794683037,-32.2456668149,-33.2801523347,-24.173831089,-3.9701249442,-3.6611692201,5.0038935748,4.9945070564,2.6787589468,-2.7420276483,5.7564595755,-6.7233452439,-5.4652108475,-6.1454787585,-4.8659385264,-7.5298754055,-6.1849966691,3.1627634368,3.4678536453,10.900689496,4.0563717301,-12.2725747423,-7.701936667,-12.3162163093,-43.3455183604,-43.7712346806,-37.6076656286,-15.82087807,-8.0779152683,
MNP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.8473288817,-9.0883204379,-8.393490525,-9.9801576533,-11.2373669824,-16.5393097522,-25.3508438689,-46.7169904383,-39.03804972,-34.179011381,-39.416274001,
MRT,,,,,,,,,,,,,,,,-13.2787206589,-16.3887168382,-22.6083006908,-14.3660025682,-15.0511973557,-18.7933015049,-19.6699200014,-36.8649964806,-27.0204025629,-15.2274913826,-16.9839542232,-24.1957342286,-16.1812130624,-10.0146752821,-1.893536839,-0.9441652946,-2.069240305,-8.0766588022,-13.9217946275,-5.308198461,1.5621197602,6.3276764134,3.4116161722,5.6174172778,,,,,,,,,,,,,,-23.4634884441,-22.0424321261,-27.323097807,-19.7337495803,
MUS,,,,,,,,,,,,,,,,,-4.9748296124,-9.4238298058,-11.4890120736,-11.9784566078,-10.305113895,-12.7975811959,-3.7963999871,-1.7477307901,-4.8889198132,-2.7325357039,6.4045853751,3.4451865525,-2.621204215,-4.7256043191,-4.4954461871,-0.5814352145,-0.0039856558,-2.8198357317,-6.5221358549,-0.5409504175,0.7685974362,-2.1241973549,0.0789673898,-2.894242026,-0.806111492,6.0857167016,5.2312006534,1.6609535844,-1.7506074749,-5.1553408822,-8.5990494664,-5.3242646329,-9.7670466275,-7.1747497411,-10.0540447638,-13.5461524497,-7.0917334892,-6.1854707096,-5.5786206628,-5.0274748417,
MWI,,,,,,,,,,,,,,,,,,-7.6648351648,-18.4463594355,-25.1012145749,-20.9771602477,-11.7612782039,-9.4651181067,-10.6957604601,-3.45574128,-11.1719929907,-7.1686885945,-5.1225201453,-6.2944578231,-3.2221161041,-4.5826179082,-10.333160488,-15.8323311555,-7.9953049982,-15.2887151145,-5.5843730438,-6.4631042222,-10.3712054448,-0.2499681728,-8.8712032696,-4.2154287566,-3.4926192839,-5.7410443044,-7.7592392473,-10.9027531804,-13.8600586676,-7.6683523762,-9.4316351923,-13.0312091272,-8.7811254353,-13.9270893439,-14.203048011,-12.352550316,-22.3990544238,-18.6389063343,-11.2172747684,
MYS,,,,,,,,,,,,,,,-5.6698659006,-5.2831815946,5.3018146588,3.4013835779,0.7759982868,4.437275503,-1.0861492331,-9.8744003537,-13.3756607617,-11.4746097775,-4.8811200082,-1.9232928838,-0.3659465473,8.0025914503,5.2939602916,0.809619506,-1.9759842022,-8.5115398734,-3.6630490882,-4.4711544341,-6.0690923393,-9.7441839187,-4.4241201007,-5.9349355444,13.2034746285,15.9239741194,9.0499184907,7.8535593441,7.1294740248,12.142350556,12.0877483129,13.9199994956,16.1038501796,15.3812595681,16.8596518142,15.7230001693,10.0557447117,10.9049942367,5.1887767403,3.4661362917,4.3915521335,3.0240020365,
NAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9826580934,3.4883455818,1.4428536825,3.4239321908,2.346473176,4.4623302658,2.9341370975,2.2026096126,4.2294337353,-0.7228171769,4.8999755255,0.2971660752,2.554232168,5.3878768408,6.7550347268,4.5911107313,13.5655934468,8.5667231657,-0.1118427951,-1.4762572511,-3.4613170462,-3.0508472911,-5.7027461305,-4.0639851928,-7.4617105227,-13.3028288036,
NCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NER,,,,,,,,,,,,,,,-2.7093556983,1.1492872267,-1.8764225997,-7.4046990725,-11.3257876656,-6.5218891419,-10.990188955,-8.3603997588,-11.5390650255,-3.4293406958,0.0819107267,-4.4414401757,-8.1901724833,-7.9162571547,-10.1079206267,-11.7855602288,-9.508883747,-7.5679758642,-6.7876700918,-6.0489247078,-8.0698237923,-8.0636980169,-5.4725921096,-7.2021502121,-7.3375646869,-6.7967159542,-5.7904563154,-4.7427068266,-7.592279178,-8.0061730374,-7.5620038351,-9.1482649438,-8.6029855176,-8.1854111579,-12.0562240877,-24.4585432698,-19.8645537737,-22.3282967405,-14.7170541813,-15.0010481532,,,
NGA,,,,,,,,,,,,,,,,,,-2.819379087,-10.2779007002,3.5347281443,8.0645365814,-10.5997094154,-14.1675962089,-12.2189298284,0.4302717762,9.0169988927,1.0177040004,-0.303847061,-1.2738549402,4.4963429768,16.218203575,4.3900472694,7.7396005903,-4.9426226817,-11.7653722594,-9.0320621242,10.0230796164,1.539682006,-13.2591186304,1.409921616,16.0114243903,5.6136732333,1.8321524134,5.0115518455,19.1706476114,32.543031657,25.1101119243,16.6104262083,14.0101990724,8.1822990202,3.5525777683,2.5910382029,3.7692143221,3.6990838417,0.1581708568,-3.2767287747,
NIC,,,,,,,,,,,,,,,,,,-8.121053937,-1.1623951968,11.7943311938,-18.7919014635,-24.1638030423,-20.84647326,-18.4956906952,-19.2270717701,-28.7240226993,-23.92824831,-17.926816033,-27.1921715426,-35.6993136279,-30.2341219835,-17.7457864196,-42.8937974119,-34.404539746,-23.5791962313,-17.4492145578,-19.1435615894,-19.1519952168,-14.813299141,-19.1192738944,-18.3207308302,-15.4100585035,-15.0089591938,-13.2551615717,-11.8607869967,-12.3956399101,-13.1866248295,-15.2531648946,-17.0460847659,-8.5013365075,-8.9089353407,-11.930245732,-10.7472453341,-10.9141676043,-7.104114692,-8.9725697406,-8.5663464943
NLD,,,,,,,,2.4202523769,2.7100369806,2.4131036029,0.5124896812,1.1916897271,3.8897010484,4.5456365482,3.5295397604,2.4187572343,3.3282248499,1.1270758307,-0.5878195442,0.1971632402,-0.4437613378,2.361142452,3.2118994577,3.359214285,4.4906964391,2.9911421871,2.1776462436,1.7305409287,2.7582549491,3.9361907015,2.5738638206,2.3093151191,1.9106675397,3.7827845991,4.6205224878,5.7717935671,4.8243496767,6.0836378172,3.0131248869,3.5485357258,1.7595913348,2.2997909593,2.3674741746,5.2227048683,6.8056010298,6.1308362748,7.8675593763,5.9635696691,4.1609251717,5.8301536332,7.3913390825,9.0986317101,10.8023442915,9.8647641094,8.9364703506,8.8169617534,8.4004542459
NOR,,,,,,,,,,,,,,,,-7.5376952379,-10.4230468476,-12.173809736,-4.5528222625,-1.9713583534,1.6739574064,3.3598694815,1.019625626,3.1745493312,4.6437605363,4.6324237668,-5.745157663,-4.3502676038,-3.8161053877,0.2182085687,3.3268243169,4.1246156547,3.4171978204,2.921077539,2.9577340186,3.4418323439,6.7080890671,6.2198186682,0.0039622775,5.4586527381,14.6389674971,15.8305823706,12.4190174342,12.1081613892,12.4830941456,16.1852654044,16.1867629711,12.4056792686,15.7842981148,11.6901869093,11.7281104043,13.3398889123,12.4768989798,10.224806059,11.0295560328,8.7293966859,4.8760638684
NPL,,,,,,,,,,,,,,,,,1.2758872144,-0.1140046296,-1.604629643,-0.6144496934,-1.9964884586,-0.8395988131,-3.5657354984,-5.9485366873,-3.6870121931,-4.6418346914,-4.1816233775,-4.1705311954,-7.7846232353,-6.9013300367,-7.9721976284,-7.7625806474,-5.3309880525,-6.0791903862,-8.6526435251,-8.0977406877,-7.2231497675,-7.890015129,-1.3836622535,-1.563038657,-2.3779369582,-2.741568229,3.5562967753,2.847594088,1.3742220362,1.8830239637,1.6595018035,0.0548101107,5.8454856413,0.1665824959,-0.7974659929,1.5259127893,3.0604065871,6.0201856283,2.4807561471,11.4792254148,
NRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.3028487122,-0.7764402406,-2.0952038637,-2.4059917915,-4.5078809329,-6.9954108819,-7.0608631032,-6.7907968996,-7.7009026718,-2.4808483213,-2.3395823553,-2.8628666068,-3.9089563808,-3.0714671413,-3.1738169943,-3.1329965741,-2.7847307294
OED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMN,,,,,,,,,,,,,,,10.8883025821,2.7340517525,1.4248558223,10.0971683755,-1.8066559158,14.6956184993,15.7543197784,17.0342593308,6.4689198291,6.233804399,3.4330223251,-0.1012775476,-14.1980480242,10.0419527882,-3.6904946503,3.2578532579,9.4682721627,-2.210603559,-4.8058647841,-9.5261887538,-6.2307491801,-5.7997777695,1.5885833206,-1.0475170375,-22.4601787428,-2.9248610061,16.0421139642,10.7055473106,9.6373097135,6.7202038903,3.53974122,16.6576855493,15.2203780705,5.8503998319,8.2406343811,-1.0355014861,8.3290078216,13.0195392678,10.2177144374,6.6065176019,5.1686833191,-15.4759233985,
OSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,,,,,,,,,,,,,,,,,-5.622801382,-4.8294852309,-4.0116589436,-5.6377718889,-3.6560148021,-3.2468245573,-2.5863257706,0.1507615386,-3.8004864708,-3.4264765726,-1.9939841848,-1.6680184035,-3.6969181882,-3.3308351981,-4.1524419136,-2.7862826411,-3.8574800266,-5.6345492279,-3.4919312452,-5.5227132876,-7.0057549416,-2.7415297448,-3.61461538,-1.460923727,-0.1149388374,2.5971605319,5.3300642718,4.2921599344,-0.8338626524,-3.2932700992,-4.9153434232,-5.4473609475,-9.2043163197,-2.3748820043,-0.7632174099,-1.0333005897,-1.0437481984,-1.9098812236,-1.4797785433,-0.5913302602,
PAN,,,,,,,,,,,,,,,,,,-5.6751328335,-6.4014870993,-8.3950781064,-7.1238371334,-10.2442899436,-3.3640867979,3.3542908174,-3.271669666,1.1480517264,-1.4548751424,7.9807661339,12.2213530654,1.8839329044,3.2499389568,-3.4079301588,-3.2851144761,-1.0896563556,0.1697758461,-4.9154915141,-2.0323197603,-4.7455879261,-8.7771689663,-9.5529753289,-5.4656511257,-1.3621805908,-0.7351109606,-3.9177795863,-6.6819323924,-6.4985611467,-2.5503721232,-7.3346693387,-10.7694252555,-0.7979393461,-10.7648735009,-13.1571060016,-10.4538229602,-9.8111320847,-13.6879775821,-7.3064122484,-5.6135696903
PER,,,,,,,,,,,,,,,,,,-6.3110505938,-1.543721207,4.5700977497,-0.5575153707,-7.9807453318,-7.3821137506,-5.0272212516,-1.321098864,0.6163578838,-9.1408994067,-9.9767666391,-11.7797906974,-2.5353830171,-5.3728861215,-4.3377788746,-5.2187062256,-7.0091725876,-6.0185829889,-8.6743530443,-6.5949681506,-5.7922394566,-6.0105968864,-2.7495250238,-2.9874113728,-2.3117579461,-2.026939364,-1.6150428954,0.0288861085,1.5088102612,3.240507167,1.4293146348,-4.4111207781,-0.5982887292,-2.5636140449,-1.8493937078,-2.657595017,-4.2648299332,-4.076739349,-4.8673363753,
PHL,,,,,,,,,,,,,,,,,,-3.8375199895,-4.8180767598,-5.4395710202,-5.8673904713,-5.7817872768,-8.6160093576,-8.3433244824,-4.1199047821,-0.1171328401,3.1873215227,-1.3375132257,-1.0294192061,-3.419832556,-6.0819297425,-2.2766524013,-1.887634946,-5.5473722462,-4.6033000735,-2.6713442266,-4.7713804685,-5.2839141063,2.1410659078,-3.464057961,-2.7497245691,-2.2947186637,-0.3466178818,0.3396568846,1.7784589595,1.9310781963,5.6974197798,5.4043578673,0.08267795,5.0186753421,3.5969402769,2.5174667845,2.7787686411,4.1876364438,3.779521013,2.481666916,0.1970039972
PLW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20.4757697406,-25.0576639906,-18.4643733665,-17.2761430902,-3.2957318853,-10.162513133,-12.678438758,-16.0990899515,-12.7728712324,-19.2880513851,-8.4363019439,
PNG,,,,,,,,,,,,,,,,,3.359022832,6.9657613392,-1.6518841261,4.6639383306,-11.3402870076,-19.3881892784,-18.7777340018,-13.1657771173,-11.343579395,-5.024109762,-3.7045585094,-6.2943155837,-8.1063103974,-8.8170798143,-2.3502661844,-3.9890356151,2.170927702,12.9822914053,10.3382236991,14.532970045,6.0764863215,-2.0058163955,1.2475018494,3.4508706012,9.9591934136,9.2874013406,-9.4617542787,1.2077442861,2.1785366736,11.085199417,6.0187514114,0.8881896543,8.8487026474,-7.2189989012,-6.5152859191,-1.3338089239,-14.9347953934,-22.3841595606,14.0995488144,,
POL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6485368851,-2.5099140454,-3.2903297031,-6.0263013471,0.5721846519,0.6008274269,-2.0407285343,-3.6099041194,-3.9572615329,-7.3575128734,-6.0173743963,-3.1209114908,-2.7904078005,-2.516106179,-5.4295874872,-2.6070228821,-4.0289835057,-6.3899877737,-6.7118659108,-4.0625638897,-5.3982598386,-5.1728381728,-3.7184396209,-1.2874493695,-2.099231893,-0.6142413722,-0.2971191073
PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRT,,,,,,,,,,,,,,,,-3.9003664962,-6.3027882235,-4.4613338615,-1.9700039591,-0.2029815912,-3.2342145487,-14.6519329373,-10.6720507299,-5.9918514517,-2.4709795077,1.4011939336,3.0078621843,0.9030921878,-1.8912746388,0.2523888773,-0.2304330257,-0.8027079227,-0.1712199953,0.2451111399,-2.2023986706,-0.1115710738,-4.0005228425,-5.6658477613,-6.7584620224,-8.8471756693,-10.8551114322,-10.42631502,-8.4569377549,-7.2004848265,-8.3590167039,-9.9025724948,-10.6528244705,-9.7945067867,-12.1937658759,-10.4428224464,-10.1558312364,-6.0362855064,-1.8289614903,1.5738561273,0.0379831678,0.0703051375,0.8347345596
PRY,,,,,,,,,,,,,,,,-5.3406735662,-4.4456840577,-3.0642872729,-4.8035824964,-6.5675235787,-6.764659825,-7.1558347942,-7.3962249225,-4.7332351871,-7.8038516506,-8.4855069084,-10.6084322199,-12.9634459031,-5.1486470334,5.5565572305,6.8496258764,1.218435267,-0.8005673515,0.8152248558,-3.4824116488,-2.3989139219,-0.7070530153,-5.5059762841,1.4619273678,1.652860765,-3.0151075511,-0.4165855992,9.7992809485,0.2582007757,-0.1221079024,-0.7728507547,1.5698258792,5.6467535774,0.9897593691,3.022883951,-0.2861682712,0.434245828,-2.0385734338,1.6480006273,-0.411265453,-1.6933496138,
PSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29.965273547,-41.7761614266,-41.1603010798,-25.5251324574,-27.9029137526,-19.8583877091,-20.6776260427,-13.6551918587,-26.9797547641,-36.6798060014,-28.2575023195,-25.1216138014,-7.6015700812,5.7031431211,-15.7311978981,-14.6631784214,-19.7747572676,-16.1456832945,-19.1061221407,-16.9020250673,-13.5187715758,
PSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PYF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0675107948,33.1847220548,30.4240297829,23.9592464211,8.3519802435,-5.4597773638
